,Property_id,Property_name,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4131,14335973,Spacious Basement Apartment near Heart of Toronto,87491174,Meena,Kennedy Park,Entire home/apt,60,1,65,6/09/2020,1.33,1,159
4132,14336175,Furnished Bachelor unit in Yorkville,1919294,Toronto Suite Rentals,Bay Street Corridor,Entire home/apt,159,5,7,29/09/2019,0.15,64,179
4133,14340538,"Bright, spacious 1 bed apt at Subway & High Park",15110858,Shruti,High Park North,Private room,57,14,1,28/08/2016,0.02,2,90
4134,14352159,Private Suite on the Danforth,79927653,Benita,North Riverdale,Entire home/apt,500,2,29,26/08/2017,0.58,1,0
4136,14353879,Luxury Condo in West Queen West,87982512,Daniel,Niagara,Entire home/apt,120,29,13,6/06/2017,0.27,1,0
4137,14360661,"Beautiful 2bed home with backyard, steps to subway",14964549,Kirby And Mo,Playter Estates-Danforth,Entire home/apt,69,2,4,17/04/2017,0.08,2,0
4138,14361098,Close to yorkville. Yonge and bloor. UT,49583659,Xiaohua,Bay Street Corridor,Entire home/apt,114,4,8,18/07/2019,0.16,1,68
4139,14363763,Stunning Industrial Loft in Leslieville,88090226,Michael,South Riverdale,Entire home/apt,328,2,1,29/12/2016,0.02,1,0
4140,14366534,1 Bedroom Suite in North York - Yonge/Finch,1919294,Toronto Suite Rentals,Willowdale East,Entire home/apt,149,5,2,7/12/2019,0.1,64,86
4141,14367318,Modern Studio Condo LakeShore & DT View 30+Floor,87955848,Peter (Pouya),Niagara,Entire home/apt,143,15,4,20/08/2019,0.08,1,33
4142,14369423,Cosy Condo With Lake View In Heart Of Toronto,15480265,Lelian,Waterfront Communities-The Island,Entire home/apt,85,60,244,17/03/2020,4.93,1,251
4144,14371898,Luxury Yorkville Condo in Original Four Seasons,88187991,Christopher,Annex,Entire home/apt,169,28,39,6/01/2020,0.8,1,340
4145,14380529,Stunning Downtown Room,80603071,Mike,North St.James Town,Private room,74,1,22,29/08/2019,0.45,9,112
4146,14380750,Victorian  home that sleeps 10 comfortably.,80603071,Mike,Cabbagetown-South St.James Town,Entire home/apt,354,1,63,6/09/2020,1.27,9,365
4147,14382754,Sunset view spacious 2BR Apt close to Subway,51661903,Prashant,Dufferin Grove,Entire home/apt,80,2,18,31/08/2019,0.86,1,0
4149,14385635,*Cute* Renovated Downtown 2 bdrm / FREE Parking,8336123,Cristina,Cabbagetown-South St.James Town,Entire home/apt,243,2,42,8/09/2019,0.85,1,107
4150,14386680,Major Apartment C,88357720,Roger And Teresa,University,Entire home/apt,135,2,46,26/07/2020,0.98,12,170
4151,14387032,Completely private home close to Lake Ontario.,68458396,Seema,Rouge,Entire home/apt,106,1,211,5/05/2020,4.25,1,237
4152,14388229,Premium 2BR+2BA King Bed - Downtown/ TIFF/ Skyline,19207973,Sebastian,Waterfront Communities-The Island,Entire home/apt,160,2,98,19/08/2020,4.97,3,175
4154,14389097,Clean and Disinfected 1BD near TO Western Hospital,47176541,Casa,Kensington-Chinatown,Entire home/apt,112,2,236,3/08/2020,4.75,3,167
4156,14398733,"clean, cozy fully furnished apt",88500861,Deepa,Bendale,Entire home/apt,45,2,143,31/05/2020,2.88,1,256
4158,14399292,Modern beautiful luxury condo downtown,17078943,Aly,Waterfront Communities-The Island,Entire home/apt,199,5,2,23/09/2016,0.04,1,87
4159,14399559,Clean and Quiet Apt. Close To Downtown TO,88508504,Katya,Lawrence Park North,Entire home/apt,66,6,104,17/08/2020,2.13,1,299
4160,14399588,Penthouse Loft with Terrace - Perfect for TIFF,6899555,Elliott,Niagara,Entire home/apt,250,2,2,5/03/2017,0.04,1,0
4161,14400303,My Bright Airy Home For You,2007298,Mayko,Wychwood,Entire home/apt,95,2,7,9/01/2017,0.14,1,0
4162,14402885,Fun & Cozy of Midtown,7551084,Romi,Yonge-Eglinton,Entire home/apt,110,3,2,21/09/2016,0.04,1,0
4164,14406706,Queen West Art filled Victorian Home,3208770,Paula,Kensington-Chinatown,Entire home/apt,280,7,2,10/05/2018,0.05,2,7
4165,14414777,Walk to Local Breweries From a Bloordale Hideaway,3058259,"MJ, Dans & Sam",Dovercourt-Wallace Emerson-Junction,Entire home/apt,92,2,153,15/08/2020,3.2,2,230
4167,14418669,Modern one bedroom condo - King west (sharing),195095,Urbano,Waterfront Communities-The Island,Private room,143,1,10,28/02/2020,0.2,11,343
4168,14419035,Skyline Views Queen West Bachelor,88717229,Jen,Little Portugal,Entire home/apt,159,4,27,5/09/2019,0.55,2,45
4169,14422995,Cozy 3rd floor Bedroom in The Beach,34268583,Jonathan,The Beaches,Private room,65,1,4,24/09/2016,0.08,2,0
4170,14426351,Beautiful and cozy 1 br condo with a city view!,88779088,Michael,Regent Park,Entire home/apt,105,2,3,6/11/2016,0.06,1,0
4171,14426874,Spacious Room with Private Bathroom and Balcony,16381471,New,Little Portugal,Private room,60,1,1,29/08/2016,0.02,1,0
4172,14428253,Pied A Terre,88787668,Heide,Yonge-St.Clair,Entire home/apt,175,7,8,4/01/2019,0.2,1,363
4173,14429007,Prime Yorkville Location Modern 1BR Amazing View,9683557,Jason,Annex,Entire home/apt,154,2,67,28/05/2018,1.35,1,0
4174,14447467,★ Downtown 2 Bedroom next to Union & Harbour ★,187320,Downtown Suite Living,Waterfront Communities-The Island,Entire home/apt,100,29,3,4/03/2020,0.2,13,214
4175,14451605,"Relax in a Vibrant Room in a Cozy, Modern House",89010039,Catherine & Nigel,Victoria Village,Private room,110,2,109,24/07/2020,2.22,1,87
4176,14460391,Spacious Stylish Parkdale 1 Bedroom,14564444,Hannah,South Parkdale,Entire home/apt,130,2,14,1/01/2019,0.36,1,0
4177,14466555,2br home on home Dundas W.,20382142,Bryan,Little Portugal,Entire home/apt,165,5,10,28/08/2018,0.2,2,362
4178,14467976,"Caring, kind family, beautiful home",87984662,Marla,Highland Creek,Private room,24,10,9,1/09/2020,0.18,2,344
4180,14470756,Spacious and bright basement near the Danforth,9765712,Kristine,Danforth East York,Entire home/apt,90,7,26,14/09/2018,0.52,1,38
4181,14471456,Private Apartment in Trendy Wallace Emerson,37448451,Lp,Dovercourt-Wallace Emerson-Junction,Entire home/apt,95,1,234,23/08/2020,4.74,1,81
4182,14471471,Downtown Stunning Condo Best Choice,67092703,Wcm,Waterfront Communities-The Island,Entire home/apt,172,2,90,9/07/2019,1.82,4,0
4183,14471969,Beautiful Lake & City View Condo,86418292,Shawn,Waterfront Communities-The Island,Entire home/apt,104,2,162,1/01/2020,3.34,1,41
4184,14473016,Toronto apartment,8246121,William,Dufferin Grove,Entire home/apt,170,1,3,12/03/2017,0.06,1,0
4185,14482841,Cozy Queen West Apartment,14610313,Lexi,Little Portugal,Entire home/apt,114,2,1,5/09/2016,0.02,1,0
4186,14487077,"MODERN DELUXE CONDO, Union Station, Superhost",58911711,Jan,Waterfront Communities-The Island,Entire home/apt,99,3,188,1/12/2019,3.82,1,0
4187,14488124,Nice and Relax,89394758,Ali,Don Valley Village,Private room,50,1,27,21/10/2019,0.6,1,362
4188,14488992,Bright  Room in Artist's  Apartment On Queen st  W,89407132,Issa,Kensington-Chinatown,Private room,55,2,130,14/03/2020,2.64,1,365
4189,14490403,King West Delight,13285200,Hilary,Niagara,Private room,400,1,1,31/08/2016,0.02,1,365
4190,14497546,Downtown Private Room with Washroom and Parking!,88719637,Rajnesh,Niagara,Private room,100,2,66,4/01/2020,2.48,1,0
4191,14498682,Downtown Yorkville Apartment Close to Bloor Shops,2762230,Leila,Church-Yonge Corridor,Entire home/apt,69,5,4,1/10/2017,0.08,1,0
4192,14501263,Modern & Spacious 2 BR 2 Baths in the Heart of DT,10087931,Aaron,Waterfront Communities-The Island,Entire home/apt,400,2,7,25/08/2019,0.2,1,179
4193,14503735,In Style Local Living in Liberty Village,809517,Anton,Niagara,Entire home/apt,180,1,9,14/04/2018,0.18,8,0
4194,14510316,MODERN LOWER LEVEL APARTMENT,69350366,Erik,Dovercourt-Wallace Emerson-Junction,Entire home/apt,105,1,211,1/03/2020,4.32,1,252
4195,14515265,Private West End Bedroom and Living Room!,8746601,Gabrielle,Palmerston-Little Italy,Private room,57,2,5,4/09/2017,0.1,1,0
4196,14530738,Elegant Garden Apartment,315019,Kaitlin,Corso Italia-Davenport,Entire home/apt,84,28,22,31/03/2020,0.45,1,0
4198,14533355,"Sunny, Condo with Amazing View",89876164,Kendra,North St.James Town,Entire home/apt,115,2,4,25/09/2016,0.08,1,0
4199,14533481,Leafs/Raptors -Best Toronto Attractions Condo,46540398,Rachel,Waterfront Communities-The Island,Entire home/apt,211,2,189,1/03/2020,3.82,1,113
4200,14534758,Spacious Bright PLACE beside subway @Downtown TO.,75131887,Jay,North St.James Town,Entire home/apt,428,1,12,24/09/2017,0.25,1,89
4201,14537158,Special - Suite in the Heart of Toronto,31682604,Maha & Fahad,Waterfront Communities-The Island,Entire home/apt,132,2,20,29/07/2018,0.4,4,0
4202,14537849,2 Bdrm/(PAN AM ) (UofT) & (Cent. college ) Casino,12514772,Sue & Brian,Morningside,Private room,101,4,49,30/08/2020,1.08,1,364
4203,14539935,Cozy 1BR in the core of downtown TO by the village,3500933,Ming,Bay Street Corridor,Private room,65,2,102,18/11/2019,2.07,1,364
4205,14546938,Furnished Lower Penthouse Unit with a GREAT View,35008388,Jason,Mimico (includes Humber Bay Shores),Entire home/apt,120,7,1,29/08/2016,0.02,1,0
4206,14547904,"NEW 1BD+1BA Pvt Apt, laundry, beach, subway, DT",90025223,Harald,Greenwood-Coxwell,Entire home/apt,97,1,97,17/06/2020,2.01,1,218
4207,14549154,Roomy Master Bedroom in the heart of downtown,90039246,Alex,Kensington-Chinatown,Private room,66,1,2,17/12/2017,0.04,1,0
4208,14549864,West End Studio Apartment with private Patio,90046768,Christopher,Dufferin Grove,Entire home/apt,139,29,57,7/03/2020,1.18,1,362
4209,14549970,In The Centre of it All,846505,Julie,Waterfront Communities-The Island,Entire home/apt,139,30,57,18/11/2019,1.16,67,312
4210,14550649,Downtown hotel style suite w/parking up to 4 peopl,70659143,Irina,Annex,Entire home/apt,99,1,203,9/11/2018,4.15,3,0
4211,14552494,Cozy Room in Family Home for One Woman,8324988,Samantha,South Riverdale,Private room,46,2,68,7/08/2020,1.39,2,363
4212,14553720,"Bright & Spacious Room in Little Italy, College St",3752438,Kareem,Palmerston-Little Italy,Private room,60,3,15,5/10/2019,0.3,1,179
4213,14556033,Highrise Lakeview 1-Bedroom Condo,86598896,Sara,Niagara,Entire home/apt,85,3,6,16/10/2017,0.12,1,0
4214,14556306,Gorgeous View from Spacious Queen St. West Condo,44793357,Zachary,Little Portugal,Entire home/apt,229,1,3,2/10/2016,0.06,1,0
4215,14556742,Disinfected Large Room in Heart of  Action,36823972,Hab,Bay Street Corridor,Private room,85,2,10,30/09/2018,0.21,3,365
4216,14564854,Art Deco Living in Coveted Little Italy,4629110,Shae,Palmerston-Little Italy,Entire home/apt,119,2,64,27/12/2019,1.29,1,344
4217,14571840,15 minutes to major hospitals & Uni of T & Ryerson,17719217,Lori,Cabbagetown-South St.James Town,Private room,49,60,2,26/07/2019,0.04,3,0
4218,14576562,MODERN CONDO CLOSE TO THE EXHIBITION W/PARKING,20826101,Karina,Niagara,Entire home/apt,95,90,174,29/09/2019,3.52,1,290
4219,14578323,"Perfect location, Luxurious family home + Parking",89258061,Christina,Dovercourt-Wallace Emerson-Junction,Entire home/apt,185,2,128,30/09/2019,2.64,1,0
4221,14582812,An urban oasis in the heart of trendy Toronto,29191212,Youzhen And Zac,Little Portugal,Private room,46,1,43,12/03/2019,0.88,1,0
4222,14585169,centrally located Riverdale charm,90417381,Ann,South Riverdale,Private room,50,1,97,16/03/2020,1.96,1,352
4223,14585957,Trendy & modern 3 bedroom in Bloordale Village,3239287,Olga,Dovercourt-Wallace Emerson-Junction,Entire home/apt,140,9,1,9/10/2016,0.02,1,0
4224,14585973,Queen St West modern Victorian on quiet street,998332,Scott,Trinity-Bellwoods,Private room,86,2,214,17/03/2020,4.35,1,0
4225,14586040,Executive High Park Home on Subway,8782602,Dan,High Park North,Private room,200,1,7,2/11/2016,0.14,2,265
4226,14586418,"Modern, Private Bedroom &  Bathroom. Super clean!",20805770,Isa,Blake-Jones,Private room,76,1,81,3/01/2020,1.65,1,2
4227,14586613,Executive 2 BR City View with Parking Near Union,54267676,Moe & Mindy,Waterfront Communities-The Island,Entire home/apt,138,3,85,25/08/2020,1.87,3,173
4228,14587132,TRENDY AND LARGE 1 B/APT IN CORE DOWNTOWN,38357448,Mohammed,Church-Yonge Corridor,Entire home/apt,110,3,16,28/07/2019,0.37,21,237
4229,14587149,Modern and cozy 1bd central apt!,5439814,Cynthia,Waterfront Communities-The Island,Entire home/apt,135,4,13,14/10/2019,0.27,1,0
4230,14591137,Modern 1 Bedroom Condo,32329863,Shelly-Ann,Wychwood,Entire home/apt,85,1,7,15/08/2017,0.16,1,0
4231,14591163,Low-budget Queen West Basement Pied-a-Terre,33848656,Elize,Niagara,Entire home/apt,105,25,38,19/09/2019,0.77,2,0
4232,14592346,Spacious 1 Bedroom in the Heart of the City!,90500091,Rachel,Church-Yonge Corridor,Entire home/apt,80,2,1,26/03/2017,0.02,1,0
4233,14594478,Modern Bed and Breakfast Room 1,26373233,Grace,Mimico (includes Humber Bay Shores),Private room,132,2,5,2/09/2017,0.1,3,365
4234,14595085,"Downtown Core, Fashion District - Trendy 1 BD",24303195,Rez,Waterfront Communities-The Island,Entire home/apt,163,3,5,7/01/2019,0.1,1,95
4235,14595346,Modern Bed and Breakfast Room 2,26373233,Grace,Mimico (includes Humber Bay Shores),Private room,132,2,1,4/09/2017,0.03,3,365
4236,14596380,OVERLOOKING CN TOWER -180° CITY VIEW from Balcony,38612727,Saif,Waterfront Communities-The Island,Entire home/apt,176,4,130,17/03/2020,2.67,1,0
4237,14608253,"Cozy 1BDR basement apt Leslieville, Beaches",5229062,Kevin,Greenwood-Coxwell,Entire home/apt,89,1,83,8/03/2020,1.83,1,1
4238,14609434,Designer's Apartment in the Heart of Parkdale,3940402,Rebecca,South Parkdale,Entire home/apt,150,4,14,18/08/2018,0.28,1,0
4239,14614012,Beach House,20370037,Sawa,The Beaches,Entire home/apt,99,2,4,13/05/2017,0.08,1,0
4240,14614114,"all around just in one place,1 bedroom",58652393,Carlos,Palmerston-Little Italy,Private room,35,1,11,3/07/2019,0.23,1,221
4241,14615293,Elegant Couch Surfing,26373233,Grace,Mimico (includes Humber Bay Shores),Private room,99,2,7,3/09/2018,0.14,3,364
4242,14627498,SUPER central 3 mins to Dundas Square + Everywhere,74070292,Davis,Bay Street Corridor,Shared room,55,2,20,21/09/2017,0.41,1,0
4243,14631324,Bright Beautiful Sun filled Downtown Condo,39913719,Christopher,Waterfront Communities-The Island,Entire home/apt,86,180,10,27/06/2018,0.24,2,0
4244,14633216,Sun Filled Bedroom with Balcony.,16505832,Francis,South Parkdale,Private room,65,3,61,9/03/2020,1.32,2,84
4246,14655584,Room2@Pidgeon St 30mins from Yonge/Bloor+Priv Bath,73054393,Ajay,Clairlea-Birchmount,Private room,48,1,19,21/11/2019,0.39,2,69
4247,14664277,"Yorkville - Large, Bright, Clean Bachelor Apt",32771779,Deepi,Church-Yonge Corridor,Entire home/apt,89,5,1,19/09/2016,0.02,1,0
4248,14664358,Gorgeous 1 Bedroom Boutique Condo Downtown Toronto,91104962,Thomas,Waterfront Communities-The Island,Entire home/apt,499,60,21,18/03/2017,0.43,1,89
4249,14665883,Beautiful Italian Bedroom with En-suite Bathroom,8696588,Joel,Palmerston-Little Italy,Private room,70,2,6,28/12/2017,0.12,1,0
4250,14667141,Scarborough East Spacious House (Bungalow),25278998,KTC Property Management Ltd.,Woburn,Entire home/apt,98,28,42,31/01/2020,0.89,24,0
4251,14669455,Beautiful Home in Trendy Dundas W. w/ Parking #2,7475466,Mia,Dufferin Grove,Entire home/apt,86,2,70,15/09/2017,1.42,3,0
4252,14669960,Private basement suite right next to the subway,91165557,Douglas,Yorkdale-Glen Park,Entire home/apt,95,7,257,7/08/2020,5.38,1,92
4253,14670523,1BR Apartment - Perfect for Couple or Young Family,91171148,Peter,High Park-Swansea,Entire home/apt,75,3,1,19/04/2017,0.02,1,0
4254,14671439,Cozy Newly Renovated Basement in Trendy Dundas W,7475466,Mia,Dufferin Grove,Entire home/apt,41,2,43,23/10/2017,0.87,3,0
4255,14673711,Two queen beds with a private bathroom by subway,91208270,Ken,Willowdale West,Private room,79,2,122,27/02/2020,2.48,5,358
4257,14680144,1BD + Den in Entertainment District,91263271,Amitoz,Waterfront Communities-The Island,Entire home/apt,100,1,10,2/10/2016,0.2,1,0
4258,14685177,Luxury 2bd+2bth in the Heart of Downtown!,91300270,Brad,Bay Street Corridor,Entire home/apt,113,2,342,17/08/2020,6.99,1,346
4259,14688657,Beautiful house in a great location,26636057,Karyn,Eringate-Centennial-West Deane,Entire home/apt,120,5,4,24/09/2017,0.08,1,253
4260,14688728,Don't just get a place !,69111249,Ervin,Old East York,Entire home/apt,75,2,146,28/08/2020,3.06,1,361
4261,14689174,Backyard Oasis,32794648,Asim,East End-Danforth,Entire home/apt,350,3,18,31/08/2020,0.74,1,30
4263,14691748,Executive Family Friendly Home with parking for 2,78845478,Sandra,Clairlea-Birchmount,Entire home/apt,125,2,118,29/07/2020,2.55,1,223
4264,14693063,"Large Room & Deck, Sunny Apt, Little Italy / DT",63246893,Shaun,Trinity-Bellwoods,Private room,64,2,55,4/01/2020,1.12,1,365
4265,14693852,Leaside @ Sunnybrook Hospital @ Glendon @ Bayview,6001374,Milos,Leaside-Bennington,Entire home/apt,79,180,7,14/12/2019,0.14,1,358
4266,14694279,Sweet spot! King West!,846505,Julie,Waterfront Communities-The Island,Entire home/apt,173,5,83,5/08/2019,1.69,67,0
4268,14696426,"Beautiful, well-maintained welcoming house.",91395320,Cristina,High Park North,Private room,70,1,3,10/07/2018,0.07,1,9
4269,14697390,Spacious 2nd floor bedroom in detached  Victorian,6532705,Gillian,Roncesvalles,Private room,85,1,16,29/09/2019,0.33,1,177
4270,14708773,1 bd apt (2nd floor) in an Annex house,91500818,Toshi,Annex,Entire home/apt,41,2,3,14/10/2016,0.06,1,0
4271,14710048,1 Bdrm Centrally located Toronto Bathurst & Bloor,35591929,Patrick,Annex,Entire home/apt,100,2,15,11/11/2019,0.31,1,0
4272,14711952,Lovely one bedroom Condo Downtown!,39413671,Cédric,Waterfront Communities-The Island,Entire home/apt,100,3,2,19/09/2016,0.04,1,0
4273,14713151,"""Urban West side Deal""",8095828,Shantanu,Dovercourt-Wallace Emerson-Junction,Private room,43,14,23,24/10/2019,0.47,1,84
4274,14714038,Downtown by Dundas Square,91556351,Stef,Bay Street Corridor,Private room,50,1,15,29/11/2016,0.31,2,0
4275,14715527,"Decadent private designer den, just like home.",377962,Coreen,Humewood-Cedarvale,Entire home/apt,90,30,20,25/04/2020,0.5,2,343
4276,14715779,The CN Tower / Convention Centre Suite,19172993,Jason,Waterfront Communities-The Island,Entire home/apt,120,7,289,23/08/2020,5.87,2,364
4277,14717510,Peace & Quiet in Victorian Lower Flat near Christie Subway,8435335,Sue,Dovercourt-Wallace Emerson-Junction,Entire home/apt,130,6,91,1/09/2020,1.86,1,272
4278,14720125,Very central downtown room in apartment,91556351,Stef,Bay Street Corridor,Private room,55,1,19,5/11/2016,0.39,2,0
4279,14724024,Executive High Park Home on Subway Bdr #2,8782602,Dan,High Park North,Private room,199,30,1,23/10/2016,0.02,2,358
4280,14726041,Charming House in Central Toronto,62402238,Fil,Yonge-Eglinton,Entire home/apt,120,2,7,7/07/2019,0.26,1,0
4281,14727398,Overlooking Forest Hill Trees in Huge Family House,6397629,Daniel,Casa Loma,Entire home/apt,475,28,155,17/05/2020,3.17,1,161
4282,14729409,Cosy Bedroom with Private Patio,1910258,Kyla,Kensington-Chinatown,Private room,59,1,1,28/08/2016,0.02,1,0
4283,14731808,"Relaxed & Hip Pad near Queen West, Ossington and Dundas West",4951854,Nico,Trinity-Bellwoods,Entire home/apt,150,28,88,16/04/2020,1.79,5,335
4284,14732164,New luxury home in beach Toronto!,64968110,Karl,The Beaches,Entire home/apt,500,5,6,19/08/2017,0.12,1,45
4285,14733628,One queen bed with a private bathroom by subway,91208270,Ken,Willowdale West,Private room,69,2,127,6/03/2020,2.59,5,180
4286,14738586,Newly Renovated Apartment in The Annex,91810912,Gloria,University,Entire home/apt,99,3,46,23/08/2020,2.78,1,306
4287,14741323,Midtown Home,91833837,Justin,Wychwood,Entire home/apt,76,1,1,14/09/2016,0.02,1,0
4288,14743083,Yorkville Luxury Suite,44281398,Daniel,Annex,Entire home/apt,392,2,122,3/09/2020,2.51,5,228
